# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
6766          	GAMG	5.841330e-02	1.092710e-04	2	true
6767          	GAMG	5.940880e-02	1.165220e-04	2	true
6768          	GAMG	5.961540e-02	1.182780e-04	2	true
6769          	GAMG	6.073830e-02	1.184930e-04	2	true
6770          	GAMG	6.073250e-02	1.176930e-04	2	true
6771          	GAMG	6.005410e-02	1.201860e-04	2	true
6772          	GAMG	6.098460e-02	1.204530e-04	2	true
6773          	GAMG	6.069230e-02	1.243420e-04	2	true
6774          	GAMG	6.018470e-02	1.226980e-04	2	true
6775          	GAMG	5.979760e-02	1.259910e-04	2	true
6776          	GAMG	5.965700e-02	1.250880e-04	2	true
6777          	GAMG	6.022410e-02	1.239620e-04	2	true
6778          	GAMG	6.089680e-02	1.325200e-04	2	true
6779          	GAMG	6.193470e-02	1.397230e-04	2	true
6780          	GAMG	6.250220e-02	1.382560e-04	2	true
6781          	GAMG	6.288300e-02	1.351330e-04	2	true
6782          	GAMG	6.301760e-02	1.329490e-04	2	true
6783          	GAMG	6.285050e-02	1.320130e-04	2	true
6784          	GAMG	6.286780e-02	1.326400e-04	2	true
6785          	GAMG	6.195430e-02	1.293470e-04	2	true
6786          	GAMG	6.235230e-02	1.294930e-04	2	true
6787          	GAMG	6.257280e-02	1.299030e-04	2	true
6788          	GAMG	6.278420e-02	1.329260e-04	2	true
6789          	GAMG	6.266440e-02	1.314620e-04	2	true
6790          	GAMG	6.282840e-02	1.299420e-04	2	true
6791          	GAMG	6.245630e-02	1.305430e-04	2	true
6792          	GAMG	6.243710e-02	1.296570e-04	2	true
6793          	GAMG	6.245640e-02	1.267110e-04	2	true
6794          	GAMG	6.271900e-02	1.226510e-04	2	true
6795          	GAMG	6.300900e-02	1.221060e-04	2	true
6796          	GAMG	6.364520e-02	1.223140e-04	2	true
6797          	GAMG	6.481000e-02	1.218140e-04	2	true
6798          	GAMG	6.412140e-02	1.186540e-04	2	true
6799          	GAMG	6.514760e-02	1.229380e-04	2	true
6800          	GAMG	6.542930e-02	1.223670e-04	2	true
6801          	GAMG	6.425370e-02	1.295030e-04	2	true
6802          	GAMG	6.417800e-02	1.285490e-04	2	true
6803          	GAMG	6.424160e-02	1.274250e-04	2	true
6804          	GAMG	6.502970e-02	1.293570e-04	2	true
6805          	GAMG	6.507360e-02	1.291880e-04	2	true
6806          	GAMG	6.566520e-02	1.312360e-04	2	true
6807          	GAMG	6.560170e-02	1.357780e-04	2	true
6808          	GAMG	6.533000e-02	1.324110e-04	2	true
6809          	GAMG	6.502650e-02	1.278390e-04	2	true
6810          	GAMG	6.551530e-02	1.229340e-04	2	true
6811          	GAMG	6.521670e-02	1.217980e-04	2	true
6812          	GAMG	6.445960e-02	1.277330e-04	2	true
6813          	GAMG	6.392250e-02	1.336460e-04	2	true
6814          	GAMG	6.435350e-02	1.439740e-04	2	true
6815          	GAMG	6.475400e-02	1.436660e-04	2	true
6816          	GAMG	6.372280e-02	1.488890e-04	2	true
6817          	GAMG	6.308000e-02	1.453050e-04	2	true
6818          	GAMG	6.179950e-02	1.357060e-04	2	true
6819          	GAMG	6.169810e-02	1.272530e-04	2	true
6820          	GAMG	6.184650e-02	1.267560e-04	2	true
6821          	GAMG	6.168510e-02	1.312650e-04	2	true
6822          	GAMG	6.224310e-02	1.371850e-04	2	true
6823          	GAMG	6.216500e-02	1.323600e-04	2	true
6824          	GAMG	6.191010e-02	1.352900e-04	2	true
6825          	GAMG	6.295880e-02	1.328530e-04	2	true
6826          	GAMG	6.293040e-02	1.333710e-04	2	true
6827          	GAMG	6.259020e-02	1.294170e-04	2	true
6828          	GAMG	6.170120e-02	1.291950e-04	2	true
6829          	GAMG	6.066730e-02	1.295760e-04	2	true
6830          	GAMG	5.942670e-02	1.278510e-04	2	true
6831          	GAMG	5.783270e-02	1.271330e-04	2	true
6832          	GAMG	5.738600e-02	1.225290e-04	2	true
6833          	GAMG	5.808450e-02	1.199190e-04	2	true
6834          	GAMG	5.902050e-02	1.155670e-04	2	true
6835          	GAMG	5.910890e-02	1.127020e-04	2	true
6836          	GAMG	5.945760e-02	1.150080e-04	2	true
6837          	GAMG	6.005290e-02	1.128930e-04	2	true
6838          	GAMG	6.119070e-02	1.171910e-04	2	true
6839          	GAMG	6.229490e-02	1.193460e-04	2	true
6840          	GAMG	6.349680e-02	1.196210e-04	2	true
6841          	GAMG	6.439330e-02	1.187840e-04	2	true
6842          	GAMG	6.345050e-02	1.185920e-04	2	true
6843          	GAMG	6.275080e-02	1.142720e-04	2	true
6844          	GAMG	6.138200e-02	1.134500e-04	2	true
6845          	GAMG	6.111510e-02	1.111610e-04	2	true
6846          	GAMG	6.025930e-02	1.100920e-04	2	true
6847          	GAMG	5.948770e-02	1.171890e-04	2	true
6848          	GAMG	5.864300e-02	1.221320e-04	2	true
6849          	GAMG	5.888400e-02	1.219830e-04	2	true
6850          	GAMG	5.874120e-02	1.193490e-04	2	true
6851          	GAMG	5.875730e-02	1.220820e-04	2	true
6852          	GAMG	5.889320e-02	1.206300e-04	2	true
6853          	GAMG	5.970030e-02	1.154780e-04	2	true
6854          	GAMG	6.117450e-02	1.155930e-04	2	true
6855          	GAMG	6.111980e-02	1.155110e-04	2	true
6856          	GAMG	6.202080e-02	1.164630e-04	2	true
6857          	GAMG	6.142390e-02	1.180860e-04	2	true
6858          	GAMG	6.148090e-02	1.215630e-04	2	true
6859          	GAMG	6.169490e-02	1.276010e-04	2	true
6860          	GAMG	6.163190e-02	1.260470e-04	2	true
6861          	GAMG	6.170290e-02	1.261790e-04	2	true
6862          	GAMG	6.157660e-02	1.299910e-04	2	true
6863          	GAMG	6.074010e-02	1.272630e-04	2	true
6864          	GAMG	6.067960e-02	1.260730e-04	2	true
6865          	GAMG	6.085070e-02	1.289340e-04	2	true
6866          	GAMG	6.080370e-02	1.271920e-04	2	true
6867          	GAMG	6.152540e-02	1.240980e-04	2	true
6868          	GAMG	6.127820e-02	1.213900e-04	2	true
6869          	GAMG	6.079990e-02	1.192510e-04	2	true
6870          	GAMG	6.102620e-02	1.159630e-04	2	true
6871          	GAMG	6.051220e-02	1.156740e-04	2	true
6872          	GAMG	6.006560e-02	1.207870e-04	2	true
6873          	GAMG	6.061180e-02	1.211120e-04	2	true
6874          	GAMG	6.034950e-02	1.236240e-04	2	true
6875          	GAMG	6.071520e-02	1.227750e-04	2	true
6876          	GAMG	6.072820e-02	1.240590e-04	2	true
6877          	GAMG	6.119770e-02	1.243040e-04	2	true
6878          	GAMG	6.109940e-02	1.200000e-04	2	true
6879          	GAMG	6.106740e-02	1.245320e-04	2	true
6880          	GAMG	6.084330e-02	1.226750e-04	2	true
6881          	GAMG	6.074460e-02	1.249510e-04	2	true
6882          	GAMG	5.971760e-02	1.238230e-04	2	true
6883          	GAMG	5.895730e-02	1.289830e-04	2	true
6884          	GAMG	5.914840e-02	1.234670e-04	2	true
6885          	GAMG	5.912330e-02	1.221190e-04	2	true
6886          	GAMG	5.875620e-02	1.242170e-04	2	true
6887          	GAMG	5.865920e-02	1.320480e-04	2	true
6888          	GAMG	5.825710e-02	1.392870e-04	2	true
6889          	GAMG	5.828480e-02	1.380630e-04	2	true
6890          	GAMG	5.813520e-02	1.384230e-04	2	true
6891          	GAMG	5.845930e-02	1.312060e-04	2	true
6892          	GAMG	5.825830e-02	1.285920e-04	2	true
6893          	GAMG	5.821950e-02	1.286860e-04	2	true
6894          	GAMG	5.845020e-02	1.291250e-04	2	true
6895          	GAMG	5.889160e-02	1.273430e-04	2	true
6896          	GAMG	5.878820e-02	1.257640e-04	2	true
6897          	GAMG	5.821090e-02	1.207000e-04	2	true
6898          	GAMG	5.824730e-02	1.187180e-04	2	true
6899          	GAMG	5.810320e-02	1.150000e-04	2	true
6900          	GAMG	5.813710e-02	1.155420e-04	2	true
6901          	GAMG	5.859100e-02	1.170250e-04	2	true
6902          	GAMG	5.857170e-02	1.194290e-04	2	true
6903          	GAMG	5.792370e-02	1.193880e-04	2	true
6904          	GAMG	5.828060e-02	1.175360e-04	2	true
6905          	GAMG	5.862240e-02	1.175340e-04	2	true
6906          	GAMG	5.805210e-02	1.193860e-04	2	true
6907          	GAMG	5.804820e-02	1.218890e-04	2	true
6908          	GAMG	5.776330e-02	1.224380e-04	2	true
6909          	GAMG	5.699910e-02	1.221250e-04	2	true
6910          	GAMG	5.671490e-02	1.260940e-04	2	true
6911          	GAMG	5.686370e-02	1.252370e-04	2	true
6912          	GAMG	5.673300e-02	1.235680e-04	2	true
6913          	GAMG	5.670880e-02	1.227870e-04	2	true
6914          	GAMG	5.581150e-02	1.257050e-04	2	true
6915          	GAMG	5.490750e-02	1.179180e-04	2	true
6916          	GAMG	5.438240e-02	1.156930e-04	2	true
6917          	GAMG	5.402620e-02	1.134330e-04	2	true
6918          	GAMG	5.401350e-02	1.181350e-04	2	true
6919          	GAMG	5.408210e-02	1.154170e-04	2	true
6920          	GAMG	5.465470e-02	1.177730e-04	2	true
6921          	GAMG	5.533090e-02	1.214420e-04	2	true
6922          	GAMG	5.613380e-02	1.168000e-04	2	true
6923          	GAMG	5.714470e-02	1.214890e-04	2	true
6924          	GAMG	5.782770e-02	1.229680e-04	2	true
6925          	GAMG	5.797330e-02	1.177320e-04	2	true
6926          	GAMG	5.770470e-02	1.171380e-04	2	true
6927          	GAMG	5.780230e-02	1.202060e-04	2	true
6928          	GAMG	5.791680e-02	1.219110e-04	2	true
6929          	GAMG	5.795100e-02	1.220610e-04	2	true
6930          	GAMG	5.838980e-02	1.202210e-04	2	true
6931          	GAMG	5.811060e-02	1.212870e-04	2	true
6932          	GAMG	5.766130e-02	1.232500e-04	2	true
6933          	GAMG	5.682030e-02	1.205730e-04	2	true
6934          	GAMG	5.570350e-02	1.239690e-04	2	true
6935          	GAMG	5.520110e-02	1.240330e-04	2	true
6936          	GAMG	5.563530e-02	1.258830e-04	2	true
6937          	GAMG	5.622990e-02	1.266100e-04	2	true
6938          	GAMG	5.651960e-02	1.233480e-04	2	true
6939          	GAMG	5.689770e-02	1.238890e-04	2	true
6940          	GAMG	5.731970e-02	1.264030e-04	2	true
6941          	GAMG	5.759330e-02	1.287230e-04	2	true
6942          	GAMG	5.913120e-02	1.296010e-04	2	true
6943          	GAMG	5.961050e-02	1.279780e-04	2	true
6944          	GAMG	5.972540e-02	1.276460e-04	2	true
6945          	GAMG	5.999470e-02	1.263870e-04	2	true
6946          	GAMG	6.133170e-02	1.263710e-04	2	true
6947          	GAMG	6.212940e-02	1.251150e-04	2	true
6948          	GAMG	6.171000e-02	1.296810e-04	2	true
6949          	GAMG	6.066800e-02	1.268930e-04	2	true
6950          	GAMG	5.987120e-02	1.242900e-04	2	true
6951          	GAMG	5.903760e-02	1.234810e-04	2	true
6952          	GAMG	5.870640e-02	1.234340e-04	2	true
6953          	GAMG	5.840710e-02	1.233260e-04	2	true
6954          	GAMG	5.804670e-02	1.174650e-04	2	true
6955          	GAMG	5.802750e-02	1.175870e-04	2	true
6956          	GAMG	5.821730e-02	1.170300e-04	2	true
6957          	GAMG	5.860460e-02	1.222620e-04	2	true
6958          	GAMG	5.835140e-02	1.274700e-04	2	true
6959          	GAMG	5.833110e-02	1.258620e-04	2	true
6960          	GAMG	5.743110e-02	1.266570e-04	2	true
6961          	GAMG	5.678700e-02	1.275380e-04	2	true
6962          	GAMG	5.563570e-02	1.286670e-04	2	true
6963          	GAMG	5.505350e-02	1.269210e-04	2	true
6964          	GAMG	5.458090e-02	1.264190e-04	2	true
6965          	GAMG	5.434070e-02	1.242550e-04	2	true
6966          	GAMG	5.402290e-02	1.205580e-04	2	true
6967          	GAMG	5.389020e-02	1.183570e-04	2	true
6968          	GAMG	5.440360e-02	1.149150e-04	2	true
6969          	GAMG	5.483990e-02	1.134160e-04	2	true
6970          	GAMG	5.512220e-02	1.169930e-04	2	true
6971          	GAMG	5.469150e-02	1.208200e-04	2	true
6972          	GAMG	5.431010e-02	1.220780e-04	2	true
6973          	GAMG	5.438990e-02	1.266530e-04	2	true
6974          	GAMG	5.439730e-02	1.277440e-04	2	true
6975          	GAMG	5.531050e-02	1.256670e-04	2	true
6976          	GAMG	5.679020e-02	1.240140e-04	2	true
6977          	GAMG	5.784640e-02	1.216960e-04	2	true
6978          	GAMG	5.827540e-02	1.265620e-04	2	true
6979          	GAMG	5.870620e-02	1.264160e-04	2	true
6980          	GAMG	5.913580e-02	1.193050e-04	2	true
6981          	GAMG	5.858230e-02	1.226180e-04	2	true
6982          	GAMG	5.808920e-02	1.223150e-04	2	true
6983          	GAMG	5.800310e-02	1.241470e-04	2	true
6984          	GAMG	5.812500e-02	1.235110e-04	2	true
6985          	GAMG	5.761030e-02	1.230480e-04	2	true
6986          	GAMG	5.712720e-02	1.181660e-04	2	true
6987          	GAMG	5.689610e-02	1.166890e-04	2	true
6988          	GAMG	5.700590e-02	1.189740e-04	2	true
6989          	GAMG	5.713000e-02	1.217430e-04	2	true
6990          	GAMG	5.771900e-02	1.206200e-04	2	true
6991          	GAMG	5.849520e-02	1.242060e-04	2	true
6992          	GAMG	5.824660e-02	1.255670e-04	2	true
6993          	GAMG	5.739110e-02	1.218970e-04	2	true
6994          	GAMG	5.636120e-02	1.200450e-04	2	true
6995          	GAMG	5.536710e-02	1.194190e-04	2	true
6996          	GAMG	5.499230e-02	1.200860e-04	2	true
6997          	GAMG	5.465390e-02	1.175120e-04	2	true
6998          	GAMG	5.420760e-02	1.169890e-04	2	true
6999          	GAMG	5.444650e-02	1.186390e-04	2	true
7000          	GAMG	5.403190e-02	1.185810e-04	2	true
7001          	GAMG	5.355510e-02	1.176430e-04	2	true
7002          	GAMG	5.264050e-02	1.156790e-04	2	true
7003          	GAMG	5.308040e-02	1.142380e-04	2	true
7004          	GAMG	5.368550e-02	1.141400e-04	2	true
7005          	GAMG	5.379660e-02	1.178280e-04	2	true
7006          	GAMG	5.299480e-02	1.186910e-04	2	true
7007          	GAMG	5.307540e-02	1.198770e-04	2	true
7008          	GAMG	5.323930e-02	1.266640e-04	2	true
7009          	GAMG	5.352310e-02	1.274290e-04	2	true
7010          	GAMG	5.284710e-02	1.206640e-04	2	true
7011          	GAMG	5.305020e-02	1.185420e-04	2	true
7012          	GAMG	5.304030e-02	1.151530e-04	2	true
7013          	GAMG	5.334890e-02	1.136300e-04	2	true
7014          	GAMG	5.285760e-02	1.103230e-04	2	true
7015          	GAMG	5.218540e-02	1.070990e-04	2	true
7016          	GAMG	5.182980e-02	1.065780e-04	2	true
7017          	GAMG	5.103340e-02	1.108700e-04	2	true
7018          	GAMG	5.096500e-02	1.111510e-04	2	true
7019          	GAMG	5.051890e-02	1.135090e-04	2	true
7020          	GAMG	5.117520e-02	1.163640e-04	2	true
7021          	GAMG	5.173090e-02	1.178290e-04	2	true
7022          	GAMG	5.166730e-02	1.170250e-04	2	true
7023          	GAMG	5.150720e-02	1.130940e-04	2	true
7024          	GAMG	5.257380e-02	1.101710e-04	2	true
7025          	GAMG	5.306450e-02	1.094610e-04	2	true
7026          	GAMG	5.319060e-02	1.094140e-04	2	true
7027          	GAMG	5.371430e-02	1.109230e-04	2	true
7028          	GAMG	5.457960e-02	1.166420e-04	2	true
7029          	GAMG	5.504570e-02	1.199290e-04	2	true
7030          	GAMG	5.544770e-02	1.164560e-04	2	true
7031          	GAMG	5.604350e-02	1.213090e-04	2	true
7032          	GAMG	5.596370e-02	1.209260e-04	2	true
7033          	GAMG	5.571240e-02	1.246510e-04	2	true
7034          	GAMG	5.585830e-02	1.298540e-04	2	true
7035          	GAMG	5.584120e-02	1.246960e-04	2	true
7036          	GAMG	5.552860e-02	1.221900e-04	2	true
7037          	GAMG	5.575680e-02	1.155460e-04	2	true
7038          	GAMG	5.656220e-02	1.147740e-04	2	true
7039          	GAMG	5.720430e-02	1.098950e-04	2	true
7040          	GAMG	5.758940e-02	1.082920e-04	2	true
7041          	GAMG	5.795800e-02	1.088850e-04	2	true
7042          	GAMG	5.788490e-02	1.117430e-04	2	true
7043          	GAMG	5.697140e-02	1.141100e-04	2	true
7044          	GAMG	5.730660e-02	1.189360e-04	2	true
7045          	GAMG	5.707940e-02	1.176020e-04	2	true
7046          	GAMG	5.738790e-02	1.173620e-04	2	true
7047          	GAMG	5.810900e-02	1.181550e-04	2	true
7048          	GAMG	5.834520e-02	1.163990e-04	2	true
7049          	GAMG	5.882410e-02	1.216610e-04	2	true
7050          	GAMG	5.874400e-02	1.231280e-04	2	true
7051          	GAMG	5.966490e-02	1.261380e-04	2	true
7052          	GAMG	6.004090e-02	1.285080e-04	2	true
7053          	GAMG	5.952240e-02	1.300730e-04	2	true
7054          	GAMG	5.980930e-02	1.274290e-04	2	true
7055          	GAMG	5.957730e-02	1.289370e-04	2	true
7056          	GAMG	5.874080e-02	1.237230e-04	2	true
7057          	GAMG	5.936570e-02	1.205330e-04	2	true
7058          	GAMG	5.886090e-02	1.216000e-04	2	true
7059          	GAMG	5.847260e-02	1.196130e-04	2	true
7060          	GAMG	5.829700e-02	1.141290e-04	2	true
7061          	GAMG	5.747270e-02	1.140550e-04	2	true
7062          	GAMG	5.705450e-02	1.092300e-04	2	true
7063          	GAMG	5.688230e-02	1.102910e-04	2	true
7064          	GAMG	5.619170e-02	1.146400e-04	2	true
7065          	GAMG	5.647670e-02	1.138580e-04	2	true
7066          	GAMG	5.641300e-02	1.112830e-04	2	true
7067          	GAMG	5.635340e-02	1.113790e-04	2	true
7068          	GAMG	5.652110e-02	1.127090e-04	2	true
7069          	GAMG	5.689510e-02	1.178390e-04	2	true
7070          	GAMG	5.625150e-02	1.078430e-04	2	true
7071          	GAMG	5.638220e-02	1.103730e-04	2	true
7072          	GAMG	5.642080e-02	1.119110e-04	2	true
7073          	GAMG	5.645150e-02	1.192380e-04	2	true
7074          	GAMG	5.662330e-02	1.163810e-04	2	true
7075          	GAMG	5.688930e-02	1.138750e-04	2	true
7076          	GAMG	5.700670e-02	1.104330e-04	2	true
7077          	GAMG	5.736240e-02	1.139400e-04	2	true
7078          	GAMG	5.695780e-02	1.115380e-04	2	true
7079          	GAMG	5.721170e-02	1.113880e-04	2	true
7080          	GAMG	5.704220e-02	1.104800e-04	2	true
7081          	GAMG	5.757710e-02	1.090390e-04	2	true
7082          	GAMG	5.814250e-02	1.110030e-04	2	true
7083          	GAMG	5.762430e-02	1.073940e-04	2	true
7084          	GAMG	5.805020e-02	1.066550e-04	2	true
7085          	GAMG	5.856580e-02	1.083890e-04	2	true
7086          	GAMG	5.816470e-02	1.064080e-04	2	true
7087          	GAMG	5.783510e-02	1.129540e-04	2	true
7088          	GAMG	5.782180e-02	1.132590e-04	2	true
7089          	GAMG	5.765960e-02	1.137420e-04	2	true
7090          	GAMG	5.787720e-02	1.144930e-04	2	true
7091          	GAMG	5.788590e-02	1.137050e-04	2	true
7092          	GAMG	5.804040e-02	1.169620e-04	2	true
7093          	GAMG	5.788050e-02	1.148590e-04	2	true
7094          	GAMG	5.755530e-02	1.154050e-04	2	true
7095          	GAMG	5.735110e-02	1.200320e-04	2	true
7096          	GAMG	5.673050e-02	1.170100e-04	2	true
7097          	GAMG	5.659520e-02	1.128140e-04	2	true
7098          	GAMG	5.619780e-02	1.095200e-04	2	true
7099          	GAMG	5.581060e-02	1.060360e-04	2	true
7100          	GAMG	5.581750e-02	1.115390e-04	2	true
7101          	GAMG	5.527380e-02	1.142330e-04	2	true
7102          	GAMG	5.513770e-02	1.184090e-04	2	true
7103          	GAMG	5.474110e-02	1.149840e-04	2	true
7104          	GAMG	5.432860e-02	1.117940e-04	2	true
7105          	GAMG	5.373970e-02	1.109600e-04	2	true
7106          	GAMG	5.394340e-02	1.064060e-04	2	true
7107          	GAMG	5.351070e-02	1.038310e-04	2	true
7108          	GAMG	5.359260e-02	1.046440e-04	2	true
7109          	GAMG	5.346780e-02	1.060050e-04	2	true
7110          	GAMG	5.436280e-02	1.053770e-04	2	true
7111          	GAMG	5.420270e-02	1.050000e-04	2	true
7112          	GAMG	5.395930e-02	1.030450e-04	2	true
7113          	GAMG	5.486320e-02	1.081600e-04	2	true
7114          	GAMG	5.497890e-02	1.110540e-04	2	true
7115          	GAMG	5.448860e-02	1.096340e-04	2	true
7116          	GAMG	5.452150e-02	1.081860e-04	2	true
7117          	GAMG	5.412010e-02	1.035970e-04	2	true
7118          	GAMG	5.369910e-02	1.055370e-04	2	true
7119          	GAMG	5.301840e-02	1.106100e-04	2	true
7120          	GAMG	5.303140e-02	1.097400e-04	2	true
7121          	GAMG	5.292580e-02	1.123090e-04	2	true
7122          	GAMG	5.279380e-02	1.129240e-04	2	true
7123          	GAMG	5.328150e-02	1.120790e-04	2	true
7124          	GAMG	5.419070e-02	1.123910e-04	2	true
7125          	GAMG	5.370190e-02	1.122660e-04	2	true
7126          	GAMG	5.483150e-02	1.109790e-04	2	true
7127          	GAMG	5.410440e-02	1.154940e-04	2	true
7128          	GAMG	5.409070e-02	1.178530e-04	2	true
7129          	GAMG	5.384650e-02	1.158410e-04	2	true
7130          	GAMG	5.363590e-02	1.121540e-04	2	true
7131          	GAMG	5.319510e-02	1.129180e-04	2	true
7132          	GAMG	5.280260e-02	1.143570e-04	2	true
7133          	GAMG	5.261940e-02	1.168280e-04	2	true
7134          	GAMG	5.295660e-02	1.110160e-04	2	true
7135          	GAMG	5.379830e-02	1.151900e-04	2	true
7136          	GAMG	5.397210e-02	1.155140e-04	2	true
7137          	GAMG	5.425910e-02	1.153780e-04	2	true
7138          	GAMG	5.446190e-02	1.134400e-04	2	true
7139          	GAMG	5.508060e-02	1.089970e-04	2	true
7140          	GAMG	5.533520e-02	1.096560e-04	2	true
7141          	GAMG	5.525800e-02	1.113460e-04	2	true
7142          	GAMG	5.499120e-02	1.134330e-04	2	true
7143          	GAMG	5.461280e-02	1.120910e-04	2	true
7144          	GAMG	5.505190e-02	1.135350e-04	2	true
7145          	GAMG	5.492330e-02	1.152870e-04	2	true
7146          	GAMG	5.477320e-02	1.159960e-04	2	true
7147          	GAMG	5.507980e-02	1.152790e-04	2	true
7148          	GAMG	5.482310e-02	1.183270e-04	2	true
7149          	GAMG	5.544350e-02	1.204140e-04	2	true
7150          	GAMG	5.621810e-02	1.208000e-04	2	true
7151          	GAMG	5.674490e-02	1.240510e-04	2	true
7152          	GAMG	5.721480e-02	1.214080e-04	2	true
7153          	GAMG	5.743120e-02	1.240490e-04	2	true
7154          	GAMG	5.693980e-02	1.289150e-04	2	true
7155          	GAMG	5.690100e-02	1.299520e-04	2	true
7156          	GAMG	5.638830e-02	1.273750e-04	2	true
7157          	GAMG	5.602430e-02	1.313870e-04	2	true
7158          	GAMG	5.547350e-02	1.265050e-04	2	true
7159          	GAMG	5.619350e-02	1.234120e-04	2	true
7160          	GAMG	5.665770e-02	1.256860e-04	2	true
7161          	GAMG	5.652440e-02	1.315910e-04	2	true
7162          	GAMG	5.569220e-02	1.322500e-04	2	true
7163          	GAMG	5.612900e-02	1.326170e-04	2	true
7164          	GAMG	5.581090e-02	1.295100e-04	2	true
7165          	GAMG	5.536500e-02	1.247370e-04	2	true
7166          	GAMG	5.471870e-02	1.279930e-04	2	true
7167          	GAMG	5.494430e-02	1.210000e-04	2	true
7168          	GAMG	5.503820e-02	1.219340e-04	2	true
7169          	GAMG	5.571530e-02	1.220440e-04	2	true
7170          	GAMG	5.606020e-02	1.277770e-04	2	true
7171          	GAMG	5.670590e-02	1.290300e-04	2	true
7172          	GAMG	5.721940e-02	1.337040e-04	2	true
7173          	GAMG	5.706070e-02	1.330550e-04	2	true
7174          	GAMG	5.736820e-02	1.328940e-04	2	true
7175          	GAMG	5.709900e-02	1.325500e-04	2	true
7176          	GAMG	5.696220e-02	1.339050e-04	2	true
7177          	GAMG	5.789980e-02	1.369060e-04	2	true
7178          	GAMG	5.846270e-02	1.430270e-04	2	true
7179          	GAMG	5.917800e-02	1.373780e-04	2	true
7180          	GAMG	5.929620e-02	1.381120e-04	2	true
7181          	GAMG	6.011450e-02	1.386330e-04	2	true
7182          	GAMG	6.008180e-02	1.423850e-04	2	true
7183          	GAMG	6.177240e-02	1.467570e-04	2	true
7184          	GAMG	6.196930e-02	1.435030e-04	2	true
7185          	GAMG	6.301260e-02	1.423800e-04	2	true
7186          	GAMG	6.404010e-02	1.449980e-04	2	true
7187          	GAMG	6.320410e-02	1.457740e-04	2	true
7188          	GAMG	6.370920e-02	1.514590e-04	2	true
7189          	GAMG	6.428270e-02	1.513860e-04	2	true
7190          	GAMG	6.400800e-02	1.567290e-04	2	true
7191          	GAMG	6.498070e-02	1.575520e-04	2	true
7192          	GAMG	6.473970e-02	1.467460e-04	2	true
7193          	GAMG	6.550790e-02	1.395460e-04	2	true
7194          	GAMG	6.532400e-02	1.424600e-04	2	true
7195          	GAMG	6.548100e-02	1.458660e-04	2	true
7196          	GAMG	6.601550e-02	1.430850e-04	2	true
7197          	GAMG	6.594200e-02	1.351170e-04	2	true
7198          	GAMG	6.672840e-02	1.426790e-04	2	true
7199          	GAMG	6.762480e-02	1.400350e-04	2	true
7200          	GAMG	6.789620e-02	1.384750e-04	2	true
7201          	GAMG	6.853800e-02	1.378390e-04	2	true
7202          	GAMG	6.864320e-02	1.344850e-04	2	true
7203          	GAMG	6.879770e-02	1.351060e-04	2	true
7204          	GAMG	6.950950e-02	1.399470e-04	2	true
7205          	GAMG	6.858960e-02	1.460980e-04	2	true
7206          	GAMG	6.865650e-02	1.507860e-04	2	true
7207          	GAMG	6.787010e-02	1.502590e-04	2	true
7208          	GAMG	6.754250e-02	1.467700e-04	2	true
7209          	GAMG	6.651950e-02	1.464660e-04	2	true
7210          	GAMG	6.572480e-02	1.460090e-04	2	true
7211          	GAMG	6.491070e-02	1.412740e-04	2	true
7212          	GAMG	6.442050e-02	1.363370e-04	2	true
7213          	GAMG	6.333440e-02	1.318060e-04	2	true
7214          	GAMG	6.315500e-02	1.348720e-04	2	true
7215          	GAMG	6.316670e-02	1.316890e-04	2	true
7216          	GAMG	6.283680e-02	1.305220e-04	2	true
7217          	GAMG	6.318970e-02	1.307450e-04	2	true
7218          	GAMG	6.363940e-02	1.373180e-04	2	true
7219          	GAMG	6.377310e-02	1.365360e-04	2	true
7220          	GAMG	6.314920e-02	1.387700e-04	2	true
7221          	GAMG	6.258150e-02	1.350020e-04	2	true
7222          	GAMG	6.177860e-02	1.396800e-04	2	true
7223          	GAMG	6.133550e-02	1.408940e-04	2	true
7224          	GAMG	6.181890e-02	1.385230e-04	2	true
7225          	GAMG	6.237660e-02	1.358890e-04	2	true
7226          	GAMG	6.328600e-02	1.342930e-04	2	true
7227          	GAMG	6.373930e-02	1.354460e-04	2	true
7228          	GAMG	6.350910e-02	1.375290e-04	2	true
7229          	GAMG	6.339510e-02	1.392200e-04	2	true
7230          	GAMG	6.291880e-02	1.402220e-04	2	true
7231          	GAMG	6.239850e-02	1.348370e-04	2	true
7232          	GAMG	6.200470e-02	1.318100e-04	2	true
7233          	GAMG	6.118750e-02	1.291510e-04	2	true
7234          	GAMG	6.165330e-02	1.248850e-04	2	true
7235          	GAMG	6.148110e-02	1.210130e-04	2	true
7236          	GAMG	6.078900e-02	1.235590e-04	2	true
7237          	GAMG	6.131170e-02	1.194780e-04	2	true
7238          	GAMG	6.156140e-02	1.220670e-04	2	true
7239          	GAMG	6.125150e-02	1.223050e-04	2	true
7240          	GAMG	6.070070e-02	1.239550e-04	2	true
7241          	GAMG	5.997240e-02	1.314140e-04	2	true
7242          	GAMG	5.885900e-02	1.318590e-04	2	true
7243          	GAMG	5.829870e-02	1.331460e-04	2	true
7244          	GAMG	5.753200e-02	1.272190e-04	2	true
7245          	GAMG	5.840620e-02	1.214800e-04	2	true
