# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
983           	GAMG	6.431580e-02	1.359060e-04	2	true
984           	GAMG	6.478230e-02	1.334100e-04	2	true
985           	GAMG	6.564330e-02	1.349750e-04	2	true
986           	GAMG	6.559440e-02	1.348490e-04	2	true
987           	GAMG	6.559350e-02	1.379730e-04	2	true
988           	GAMG	6.529090e-02	1.369890e-04	2	true
989           	GAMG	6.453550e-02	1.379090e-04	2	true
990           	GAMG	6.418060e-02	1.413310e-04	2	true
991           	GAMG	6.391770e-02	1.412440e-04	2	true
992           	GAMG	6.473090e-02	1.366060e-04	2	true
993           	GAMG	6.527900e-02	1.356510e-04	2	true
994           	GAMG	6.625420e-02	1.305440e-04	2	true
995           	GAMG	6.596650e-02	1.324730e-04	2	true
996           	GAMG	6.557030e-02	1.315920e-04	2	true
997           	GAMG	6.517350e-02	1.305340e-04	2	true
998           	GAMG	6.480530e-02	1.293300e-04	2	true
999           	GAMG	6.401590e-02	1.253520e-04	2	true
1000          	GAMG	6.324800e-02	1.263610e-04	2	true
1001          	GAMG	6.273600e-02	1.253210e-04	2	true
1002          	GAMG	6.273800e-02	1.222390e-04	2	true
1003          	GAMG	6.238890e-02	1.196180e-04	2	true
1004          	GAMG	6.177930e-02	1.158280e-04	2	true
1005          	GAMG	6.143140e-02	1.160820e-04	2	true
1006          	GAMG	6.126990e-02	1.215800e-04	2	true
1007          	GAMG	6.121600e-02	1.258190e-04	2	true
1008          	GAMG	6.051410e-02	1.220180e-04	2	true
1009          	GAMG	6.012710e-02	1.240850e-04	2	true
1010          	GAMG	6.015050e-02	1.210140e-04	2	true
1011          	GAMG	5.947370e-02	1.214290e-04	2	true
1012          	GAMG	5.878790e-02	1.241990e-04	2	true
1013          	GAMG	5.814480e-02	1.209890e-04	2	true
1014          	GAMG	5.831720e-02	1.219090e-04	2	true
1015          	GAMG	5.800200e-02	1.238410e-04	2	true
1016          	GAMG	5.784870e-02	1.263320e-04	2	true
1017          	GAMG	5.727370e-02	1.187040e-04	2	true
1018          	GAMG	5.728580e-02	1.179650e-04	2	true
1019          	GAMG	5.684180e-02	1.142960e-04	2	true
1020          	GAMG	5.613530e-02	1.183970e-04	2	true
1021          	GAMG	5.538090e-02	1.166820e-04	2	true
1022          	GAMG	5.533850e-02	1.243380e-04	2	true
1023          	GAMG	5.547960e-02	1.289980e-04	2	true
1024          	GAMG	5.548110e-02	1.370040e-04	2	true
1025          	GAMG	5.558840e-02	1.407170e-04	2	true
1026          	GAMG	5.699520e-02	1.374250e-04	2	true
1027          	GAMG	5.688570e-02	1.289940e-04	2	true
1028          	GAMG	5.771240e-02	1.243970e-04	2	true
1029          	GAMG	5.808450e-02	1.205400e-04	2	true
1030          	GAMG	5.837630e-02	1.226390e-04	2	true
1031          	GAMG	5.785980e-02	1.223330e-04	2	true
1032          	GAMG	5.696590e-02	1.224680e-04	2	true
1033          	GAMG	5.693000e-02	1.212340e-04	2	true
1034          	GAMG	5.682560e-02	1.189920e-04	2	true
1035          	GAMG	5.683810e-02	1.209310e-04	2	true
1036          	GAMG	5.715310e-02	1.196580e-04	2	true
1037          	GAMG	5.796280e-02	1.163950e-04	2	true
1038          	GAMG	5.868450e-02	1.110070e-04	2	true
1039          	GAMG	5.887570e-02	1.118720e-04	2	true
1040          	GAMG	5.879890e-02	1.162590e-04	2	true
1041          	GAMG	5.927880e-02	1.153260e-04	2	true
1042          	GAMG	5.936630e-02	1.187530e-04	2	true
1043          	GAMG	5.967340e-02	1.197500e-04	2	true
1044          	GAMG	5.974570e-02	1.217410e-04	2	true
1045          	GAMG	5.991470e-02	1.202460e-04	2	true
1046          	GAMG	5.983630e-02	1.215110e-04	2	true
1047          	GAMG	5.959240e-02	1.190720e-04	2	true
1048          	GAMG	5.977250e-02	1.147270e-04	2	true
1049          	GAMG	5.988220e-02	1.173440e-04	2	true
1050          	GAMG	5.990080e-02	1.178380e-04	2	true
1051          	GAMG	6.000620e-02	1.160440e-04	2	true
1052          	GAMG	5.986740e-02	1.160230e-04	2	true
1053          	GAMG	6.029280e-02	1.162160e-04	2	true
1054          	GAMG	6.009390e-02	1.112800e-04	2	true
1055          	GAMG	6.000310e-02	1.123090e-04	2	true
1056          	GAMG	6.106670e-02	1.111960e-04	2	true
1057          	GAMG	6.123980e-02	1.112230e-04	2	true
1058          	GAMG	6.038710e-02	1.127840e-04	2	true
1059          	GAMG	5.979490e-02	1.168770e-04	2	true
1060          	GAMG	6.052690e-02	1.173420e-04	2	true
1061          	GAMG	5.985280e-02	1.139650e-04	2	true
1062          	GAMG	5.952740e-02	1.163950e-04	2	true
1063          	GAMG	5.959270e-02	1.132910e-04	2	true
1064          	GAMG	5.926770e-02	1.167940e-04	2	true
1065          	GAMG	5.998360e-02	1.122470e-04	2	true
1066          	GAMG	5.934930e-02	1.149540e-04	2	true
1067          	GAMG	5.779840e-02	1.164860e-04	2	true
1068          	GAMG	5.785080e-02	1.196030e-04	2	true
1069          	GAMG	5.728560e-02	1.164470e-04	2	true
1070          	GAMG	5.745410e-02	1.098940e-04	2	true
1071          	GAMG	5.708820e-02	1.113130e-04	2	true
1072          	GAMG	5.729590e-02	1.096940e-04	2	true
1073          	GAMG	5.755120e-02	1.126040e-04	2	true
1074          	GAMG	5.809010e-02	1.146370e-04	2	true
1075          	GAMG	5.829260e-02	1.160090e-04	2	true
1076          	GAMG	5.875440e-02	1.187800e-04	2	true
1077          	GAMG	5.921900e-02	1.139880e-04	2	true
1078          	GAMG	5.979010e-02	1.101150e-04	2	true
1079          	GAMG	6.025850e-02	1.060010e-04	2	true
1080          	GAMG	6.072010e-02	1.093590e-04	2	true
1081          	GAMG	6.133570e-02	1.119170e-04	2	true
1082          	GAMG	6.212610e-02	1.140160e-04	2	true
1083          	GAMG	6.171960e-02	1.175110e-04	2	true
1084          	GAMG	6.119390e-02	1.136130e-04	2	true
1085          	GAMG	6.114260e-02	1.161640e-04	2	true
1086          	GAMG	6.145210e-02	1.200610e-04	2	true
1087          	GAMG	6.099470e-02	1.206640e-04	2	true
1088          	GAMG	6.064350e-02	1.176420e-04	2	true
1089          	GAMG	5.986720e-02	1.182500e-04	2	true
1090          	GAMG	5.980530e-02	1.205700e-04	2	true
1091          	GAMG	5.915080e-02	1.209860e-04	2	true
1092          	GAMG	5.835250e-02	1.229510e-04	2	true
1093          	GAMG	5.808920e-02	1.322060e-04	2	true
1094          	GAMG	5.720970e-02	1.364170e-04	2	true
1095          	GAMG	5.698140e-02	1.396690e-04	2	true
1096          	GAMG	5.743650e-02	1.385100e-04	2	true
1097          	GAMG	5.825960e-02	1.380200e-04	2	true
1098          	GAMG	5.918350e-02	1.369230e-04	2	true
1099          	GAMG	5.922570e-02	1.398330e-04	2	true
1100          	GAMG	5.964140e-02	1.377740e-04	2	true
1101          	GAMG	5.971060e-02	1.422910e-04	2	true
1102          	GAMG	5.994920e-02	1.453140e-04	2	true
1103          	GAMG	6.021410e-02	1.448910e-04	2	true
1104          	GAMG	6.063560e-02	1.454360e-04	2	true
1105          	GAMG	6.022860e-02	1.451720e-04	2	true
1106          	GAMG	6.068630e-02	1.401370e-04	2	true
1107          	GAMG	6.140620e-02	1.373230e-04	2	true
1108          	GAMG	6.139920e-02	1.383970e-04	2	true
1109          	GAMG	6.199720e-02	1.366730e-04	2	true
1110          	GAMG	6.210340e-02	1.420850e-04	2	true
1111          	GAMG	6.243850e-02	1.400370e-04	2	true
1112          	GAMG	6.261550e-02	1.386890e-04	2	true
1113          	GAMG	6.227630e-02	1.413130e-04	2	true
1114          	GAMG	6.287970e-02	1.375250e-04	2	true
1115          	GAMG	6.281200e-02	1.362750e-04	2	true
1116          	GAMG	6.300020e-02	1.373210e-04	2	true
1117          	GAMG	6.363690e-02	1.410100e-04	2	true
1118          	GAMG	6.436640e-02	1.362210e-04	2	true
1119          	GAMG	6.440830e-02	1.388870e-04	2	true
1120          	GAMG	6.550960e-02	1.349700e-04	2	true
1121          	GAMG	6.603870e-02	1.320360e-04	2	true
1122          	GAMG	6.607830e-02	1.312800e-04	2	true
1123          	GAMG	6.521720e-02	1.289400e-04	2	true
1124          	GAMG	6.571020e-02	1.302550e-04	2	true
1125          	GAMG	6.461140e-02	1.315010e-04	2	true
1126          	GAMG	6.449640e-02	1.309430e-04	2	true
1127          	GAMG	6.364870e-02	1.338410e-04	2	true
1128          	GAMG	6.356060e-02	1.374760e-04	2	true
1129          	GAMG	6.360490e-02	1.367910e-04	2	true
1130          	GAMG	6.330580e-02	1.387560e-04	2	true
1131          	GAMG	6.278700e-02	1.373960e-04	2	true
1132          	GAMG	6.285660e-02	1.418570e-04	2	true
1133          	GAMG	6.276510e-02	1.434560e-04	2	true
1134          	GAMG	6.184900e-02	1.406210e-04	2	true
1135          	GAMG	6.123220e-02	1.390230e-04	2	true
1136          	GAMG	6.049830e-02	1.429650e-04	2	true
1137          	GAMG	5.986930e-02	1.408590e-04	2	true
1138          	GAMG	6.022100e-02	1.407830e-04	2	true
1139          	GAMG	5.990560e-02	1.338020e-04	2	true
1140          	GAMG	5.951790e-02	1.295730e-04	2	true
1141          	GAMG	5.917590e-02	1.287300e-04	2	true
1142          	GAMG	5.847150e-02	1.304490e-04	2	true
1143          	GAMG	5.767520e-02	1.380340e-04	2	true
1144          	GAMG	5.803700e-02	1.399540e-04	2	true
1145          	GAMG	5.873930e-02	1.392240e-04	2	true
1146          	GAMG	5.870260e-02	1.356220e-04	2	true
1147          	GAMG	5.898440e-02	1.373740e-04	2	true
1148          	GAMG	5.962150e-02	1.291220e-04	2	true
1149          	GAMG	6.052980e-02	1.249610e-04	2	true
1150          	GAMG	6.066910e-02	1.268210e-04	2	true
1151          	GAMG	6.140380e-02	1.280430e-04	2	true
1152          	GAMG	6.236150e-02	1.276860e-04	2	true
1153          	GAMG	6.255220e-02	1.295160e-04	2	true
1154          	GAMG	6.208950e-02	1.284680e-04	2	true
1155          	GAMG	6.177500e-02	1.294100e-04	2	true
1156          	GAMG	6.099030e-02	1.302520e-04	2	true
1157          	GAMG	6.013160e-02	1.310670e-04	2	true
1158          	GAMG	5.929570e-02	1.233170e-04	2	true
1159          	GAMG	5.925410e-02	1.250100e-04	2	true
1160          	GAMG	5.960790e-02	1.205330e-04	2	true
1161          	GAMG	5.959220e-02	1.195170e-04	2	true
1162          	GAMG	5.958970e-02	1.172640e-04	2	true
1163          	GAMG	5.998830e-02	1.152780e-04	2	true
1164          	GAMG	5.990630e-02	1.186820e-04	2	true
1165          	GAMG	5.902480e-02	1.213640e-04	2	true
1166          	GAMG	5.841000e-02	1.186070e-04	2	true
1167          	GAMG	5.811660e-02	1.155520e-04	2	true
1168          	GAMG	5.742840e-02	1.189390e-04	2	true
1169          	GAMG	5.645350e-02	1.220570e-04	2	true
1170          	GAMG	5.677650e-02	1.206180e-04	2	true
1171          	GAMG	5.775400e-02	1.165070e-04	2	true
1172          	GAMG	5.832870e-02	1.139340e-04	2	true
1173          	GAMG	5.808450e-02	1.143380e-04	2	true
1174          	GAMG	5.835660e-02	1.174910e-04	2	true
1175          	GAMG	5.831370e-02	1.150600e-04	2	true
1176          	GAMG	5.790120e-02	1.172530e-04	2	true
1177          	GAMG	5.667760e-02	1.194890e-04	2	true
1178          	GAMG	5.579260e-02	1.231220e-04	2	true
1179          	GAMG	5.506260e-02	1.276920e-04	2	true
1180          	GAMG	5.501330e-02	1.300590e-04	2	true
1181          	GAMG	5.523590e-02	1.305270e-04	2	true
1182          	GAMG	5.565480e-02	1.330020e-04	2	true
1183          	GAMG	5.647300e-02	1.338030e-04	2	true
1184          	GAMG	5.704970e-02	1.297580e-04	2	true
1185          	GAMG	5.772710e-02	1.281560e-04	2	true
1186          	GAMG	5.732900e-02	1.223690e-04	2	true
1187          	GAMG	5.745000e-02	1.246030e-04	2	true
1188          	GAMG	5.692110e-02	1.243390e-04	2	true
1189          	GAMG	5.702980e-02	1.268980e-04	2	true
1190          	GAMG	5.737900e-02	1.312280e-04	2	true
1191          	GAMG	5.733630e-02	1.372660e-04	2	true
1192          	GAMG	5.747780e-02	1.378480e-04	2	true
1193          	GAMG	5.765600e-02	1.397950e-04	2	true
1194          	GAMG	5.697910e-02	1.363470e-04	2	true
1195          	GAMG	5.619470e-02	1.381890e-04	2	true
1196          	GAMG	5.527520e-02	1.331690e-04	2	true
1197          	GAMG	5.501940e-02	1.267490e-04	2	true
1198          	GAMG	5.519500e-02	1.213340e-04	2	true
1199          	GAMG	5.434450e-02	1.192420e-04	2	true
1200          	GAMG	5.423210e-02	1.155070e-04	2	true
1201          	GAMG	5.426760e-02	1.211920e-04	2	true
1202          	GAMG	5.426720e-02	1.229180e-04	2	true
1203          	GAMG	5.456990e-02	1.278780e-04	2	true
1204          	GAMG	5.446460e-02	1.256580e-04	2	true
1205          	GAMG	5.488360e-02	1.233530e-04	2	true
1206          	GAMG	5.557430e-02	1.245550e-04	2	true
1207          	GAMG	5.546520e-02	1.330520e-04	2	true
1208          	GAMG	5.628940e-02	1.330810e-04	2	true
1209          	GAMG	5.675890e-02	1.345050e-04	2	true
1210          	GAMG	5.817890e-02	1.335920e-04	2	true
1211          	GAMG	5.916640e-02	1.325990e-04	2	true
1212          	GAMG	5.990600e-02	1.315700e-04	2	true
1213          	GAMG	6.115850e-02	1.325760e-04	2	true
1214          	GAMG	6.060290e-02	1.308990e-04	2	true
1215          	GAMG	6.117380e-02	1.344040e-04	2	true
1216          	GAMG	6.200830e-02	1.278190e-04	2	true
1217          	GAMG	6.275800e-02	1.271370e-04	2	true
1218          	GAMG	6.355230e-02	1.323400e-04	2	true
1219          	GAMG	6.377410e-02	1.364810e-04	2	true
1220          	GAMG	6.339880e-02	1.379660e-04	2	true
1221          	GAMG	6.295150e-02	1.394860e-04	2	true
1222          	GAMG	6.249410e-02	1.371000e-04	2	true
1223          	GAMG	6.181660e-02	1.341450e-04	2	true
1224          	GAMG	6.133180e-02	1.283030e-04	2	true
1225          	GAMG	6.070610e-02	1.261610e-04	2	true
1226          	GAMG	6.110420e-02	1.239110e-04	2	true
1227          	GAMG	6.133710e-02	1.228910e-04	2	true
1228          	GAMG	6.239430e-02	1.187210e-04	2	true
1229          	GAMG	6.236750e-02	1.220100e-04	2	true
1230          	GAMG	6.242250e-02	1.277450e-04	2	true
1231          	GAMG	6.292580e-02	1.315110e-04	2	true
1232          	GAMG	6.315140e-02	1.368770e-04	2	true
1233          	GAMG	6.295440e-02	1.347910e-04	2	true
1234          	GAMG	6.252910e-02	1.364490e-04	2	true
1235          	GAMG	6.263730e-02	1.384610e-04	2	true
1236          	GAMG	6.266660e-02	1.420220e-04	2	true
1237          	GAMG	6.327410e-02	1.454380e-04	2	true
1238          	GAMG	6.387000e-02	1.488440e-04	2	true
1239          	GAMG	6.416350e-02	1.495150e-04	2	true
1240          	GAMG	6.463370e-02	1.445090e-04	2	true
1241          	GAMG	6.526550e-02	1.476020e-04	2	true
1242          	GAMG	6.536000e-02	1.455680e-04	2	true
1243          	GAMG	6.456130e-02	1.392800e-04	2	true
1244          	GAMG	6.469840e-02	1.412890e-04	2	true
1245          	GAMG	6.350220e-02	1.458480e-04	2	true
1246          	GAMG	6.275450e-02	1.441600e-04	2	true
1247          	GAMG	6.239580e-02	1.466330e-04	2	true
1248          	GAMG	6.229900e-02	1.441730e-04	2	true
1249          	GAMG	6.198430e-02	1.372250e-04	2	true
1250          	GAMG	6.195060e-02	1.364290e-04	2	true
1251          	GAMG	6.252360e-02	1.362480e-04	2	true
1252          	GAMG	6.268790e-02	1.320580e-04	2	true
1253          	GAMG	6.303690e-02	1.310100e-04	2	true
1254          	GAMG	6.309460e-02	1.249340e-04	2	true
1255          	GAMG	6.261890e-02	1.271030e-04	2	true
1256          	GAMG	6.298520e-02	1.300940e-04	2	true
1257          	GAMG	6.302010e-02	1.316300e-04	2	true
1258          	GAMG	6.334540e-02	1.329390e-04	2	true
1259          	GAMG	6.403940e-02	1.312760e-04	2	true
1260          	GAMG	6.360730e-02	1.312590e-04	2	true
1261          	GAMG	6.324050e-02	1.315140e-04	2	true
1262          	GAMG	6.231010e-02	1.281560e-04	2	true
1263          	GAMG	6.188870e-02	1.316780e-04	2	true
1264          	GAMG	6.162360e-02	1.314750e-04	2	true
1265          	GAMG	6.146250e-02	1.259160e-04	2	true
1266          	GAMG	6.092420e-02	1.308460e-04	2	true
1267          	GAMG	6.122220e-02	1.283150e-04	2	true
1268          	GAMG	6.156090e-02	1.304610e-04	2	true
1269          	GAMG	6.144330e-02	1.311560e-04	2	true
1270          	GAMG	6.088830e-02	1.303820e-04	2	true
1271          	GAMG	6.100610e-02	1.305530e-04	2	true
1272          	GAMG	6.045340e-02	1.236950e-04	2	true
1273          	GAMG	6.011780e-02	1.201890e-04	2	true
1274          	GAMG	6.046560e-02	1.189130e-04	2	true
1275          	GAMG	6.056310e-02	1.200070e-04	2	true
1276          	GAMG	6.026880e-02	1.211580e-04	2	true
1277          	GAMG	6.040150e-02	1.194830e-04	2	true
1278          	GAMG	6.134940e-02	1.162930e-04	2	true
1279          	GAMG	6.179830e-02	1.212780e-04	2	true
1280          	GAMG	6.241480e-02	1.212510e-04	2	true
1281          	GAMG	6.215810e-02	1.245430e-04	2	true
1282          	GAMG	6.108650e-02	1.259650e-04	2	true
1283          	GAMG	6.211440e-02	1.278990e-04	2	true
1284          	GAMG	6.223260e-02	1.282070e-04	2	true
1285          	GAMG	6.218500e-02	1.310100e-04	2	true
1286          	GAMG	6.288180e-02	1.350780e-04	2	true
1287          	GAMG	6.249370e-02	1.363990e-04	2	true
1288          	GAMG	6.134610e-02	1.305580e-04	2	true
1289          	GAMG	6.196920e-02	1.301590e-04	2	true
1290          	GAMG	6.093140e-02	1.246540e-04	2	true
1291          	GAMG	6.021680e-02	1.264150e-04	2	true
1292          	GAMG	5.967440e-02	1.279800e-04	2	true
1293          	GAMG	5.852860e-02	1.238700e-04	2	true
1294          	GAMG	5.868160e-02	1.198100e-04	2	true
1295          	GAMG	5.926070e-02	1.131580e-04	2	true
1296          	GAMG	5.836610e-02	1.122690e-04	2	true
1297          	GAMG	5.822600e-02	1.125230e-04	2	true
1298          	GAMG	5.759980e-02	1.178540e-04	2	true
1299          	GAMG	5.802040e-02	1.202440e-04	2	true
1300          	GAMG	5.772590e-02	1.153290e-04	2	true
1301          	GAMG	5.792000e-02	1.141160e-04	2	true
1302          	GAMG	5.803820e-02	1.118590e-04	2	true
1303          	GAMG	5.842770e-02	1.163230e-04	2	true
1304          	GAMG	5.762650e-02	1.221510e-04	2	true
1305          	GAMG	5.768560e-02	1.233560e-04	2	true
1306          	GAMG	5.769830e-02	1.289050e-04	2	true
1307          	GAMG	5.753710e-02	1.316820e-04	2	true
1308          	GAMG	5.701150e-02	1.368070e-04	2	true
1309          	GAMG	5.705360e-02	1.342670e-04	2	true
1310          	GAMG	5.716000e-02	1.284170e-04	2	true
1311          	GAMG	5.730150e-02	1.329780e-04	2	true
1312          	GAMG	5.786300e-02	1.233890e-04	2	true
1313          	GAMG	5.843470e-02	1.229050e-04	2	true
1314          	GAMG	5.874910e-02	1.265620e-04	2	true
1315          	GAMG	5.983980e-02	1.256300e-04	2	true
1316          	GAMG	6.090240e-02	1.284000e-04	2	true
1317          	GAMG	6.199880e-02	1.273150e-04	2	true
1318          	GAMG	6.244900e-02	1.261640e-04	2	true
1319          	GAMG	6.266760e-02	1.314700e-04	2	true
1320          	GAMG	6.350210e-02	1.312260e-04	2	true
1321          	GAMG	6.409150e-02	1.311010e-04	2	true
1322          	GAMG	6.412170e-02	1.372240e-04	2	true
1323          	GAMG	6.426140e-02	1.413860e-04	2	true
1324          	GAMG	6.409050e-02	1.488660e-04	2	true
1325          	GAMG	6.408650e-02	1.464210e-04	2	true
1326          	GAMG	6.296710e-02	1.413840e-04	2	true
1327          	GAMG	6.330760e-02	1.402400e-04	2	true
1328          	GAMG	6.345460e-02	1.351770e-04	2	true
1329          	GAMG	6.274630e-02	1.340720e-04	2	true
1330          	GAMG	6.308350e-02	1.339140e-04	2	true
1331          	GAMG	6.178070e-02	1.280020e-04	2	true
1332          	GAMG	6.058020e-02	1.244900e-04	2	true
1333          	GAMG	6.000930e-02	1.295250e-04	2	true
1334          	GAMG	5.922170e-02	1.297520e-04	2	true
1335          	GAMG	5.867500e-02	1.290010e-04	2	true
1336          	GAMG	5.955920e-02	1.212820e-04	2	true
1337          	GAMG	5.936470e-02	1.197120e-04	2	true
1338          	GAMG	5.944230e-02	1.203950e-04	2	true
1339          	GAMG	5.992830e-02	1.225810e-04	2	true
1340          	GAMG	5.997220e-02	1.226510e-04	2	true
1341          	GAMG	5.967580e-02	1.251030e-04	2	true
1342          	GAMG	6.005470e-02	1.264770e-04	2	true
1343          	GAMG	6.002530e-02	1.311550e-04	2	true
1344          	GAMG	5.954550e-02	1.322270e-04	2	true
1345          	GAMG	5.905160e-02	1.345480e-04	2	true
1346          	GAMG	5.956340e-02	1.359710e-04	2	true
1347          	GAMG	5.951280e-02	1.375650e-04	2	true
1348          	GAMG	5.965810e-02	1.405000e-04	2	true
1349          	GAMG	5.957990e-02	1.396850e-04	2	true
1350          	GAMG	6.011620e-02	1.333670e-04	2	true
1351          	GAMG	5.992290e-02	1.304540e-04	2	true
1352          	GAMG	6.009080e-02	1.266600e-04	2	true
1353          	GAMG	5.959630e-02	1.222180e-04	2	true
1354          	GAMG	5.925170e-02	1.241170e-04	2	true
1355          	GAMG	5.882320e-02	1.229280e-04	2	true
1356          	GAMG	5.846390e-02	1.170000e-04	2	true
1357          	GAMG	5.826780e-02	1.216270e-04	2	true
1358          	GAMG	5.800780e-02	1.176860e-04	2	true
1359          	GAMG	5.762390e-02	1.249220e-04	2	true
1360          	GAMG	5.694750e-02	1.212600e-04	2	true
1361          	GAMG	5.614010e-02	1.255100e-04	2	true
1362          	GAMG	5.663450e-02	1.257190e-04	2	true
1363          	GAMG	5.685490e-02	1.260030e-04	2	true
1364          	GAMG	5.657610e-02	1.228480e-04	2	true
1365          	GAMG	5.653330e-02	1.184890e-04	2	true
1366          	GAMG	5.635410e-02	1.165690e-04	2	true
1367          	GAMG	5.683550e-02	1.134480e-04	2	true
1368          	GAMG	5.699110e-02	1.128030e-04	2	true
1369          	GAMG	5.798130e-02	1.142130e-04	2	true
1370          	GAMG	5.766560e-02	1.195060e-04	2	true
1371          	GAMG	5.812090e-02	1.230650e-04	2	true
1372          	GAMG	5.894630e-02	1.238740e-04	2	true
1373          	GAMG	5.901420e-02	1.240010e-04	2	true
1374          	GAMG	5.922750e-02	1.274870e-04	2	true
1375          	GAMG	5.877780e-02	1.272240e-04	2	true
1376          	GAMG	5.926510e-02	1.258570e-04	2	true
1377          	GAMG	5.945770e-02	1.218340e-04	2	true
1378          	GAMG	6.072710e-02	1.225840e-04	2	true
1379          	GAMG	6.020840e-02	1.205470e-04	2	true
1380          	GAMG	6.070090e-02	1.229150e-04	2	true
1381          	GAMG	6.027900e-02	1.213270e-04	2	true
1382          	GAMG	6.000720e-02	1.170170e-04	2	true
1383          	GAMG	5.962010e-02	1.120420e-04	2	true
1384          	GAMG	5.933770e-02	1.144970e-04	2	true
1385          	GAMG	5.987150e-02	1.114320e-04	2	true
1386          	GAMG	6.014990e-02	1.067580e-04	2	true
1387          	GAMG	6.044780e-02	1.095820e-04	2	true
1388          	GAMG	5.966320e-02	1.122520e-04	2	true
1389          	GAMG	5.904490e-02	1.200340e-04	2	true
1390          	GAMG	5.809410e-02	1.178450e-04	2	true
1391          	GAMG	5.768740e-02	1.218560e-04	2	true
1392          	GAMG	5.731740e-02	1.204880e-04	2	true
1393          	GAMG	5.672980e-02	1.224280e-04	2	true
1394          	GAMG	5.620790e-02	1.216880e-04	2	true
1395          	GAMG	5.532320e-02	1.138950e-04	2	true
1396          	GAMG	5.452890e-02	1.126550e-04	2	true
1397          	GAMG	5.406590e-02	1.122590e-04	2	true
1398          	GAMG	5.320500e-02	1.146520e-04	2	true
1399          	GAMG	5.253810e-02	1.139460e-04	2	true
1400          	GAMG	5.250570e-02	1.148350e-04	2	true
1401          	GAMG	5.260680e-02	1.111630e-04	2	true
1402          	GAMG	5.233790e-02	1.091090e-04	2	true
1403          	GAMG	5.260750e-02	1.094430e-04	2	true
1404          	GAMG	5.235990e-02	1.033970e-04	2	true
1405          	GAMG	5.268590e-02	1.011360e-04	2	true
1406          	GAMG	5.331740e-02	1.002210e-04	2	true
1407          	GAMG	5.410230e-02	9.880070e-05	2	true
1408          	GAMG	5.422540e-02	9.813990e-05	2	true
1409          	GAMG	5.426150e-02	1.018900e-04	2	true
1410          	GAMG	5.472740e-02	1.024810e-04	2	true
1411          	GAMG	5.424430e-02	1.029360e-04	2	true
1412          	GAMG	5.389550e-02	1.050690e-04	2	true
1413          	GAMG	5.434090e-02	1.085850e-04	2	true
1414          	GAMG	5.443770e-02	1.098100e-04	2	true
1415          	GAMG	5.456750e-02	1.104690e-04	2	true
1416          	GAMG	5.467960e-02	1.097970e-04	2	true
1417          	GAMG	5.435630e-02	1.152680e-04	2	true
1418          	GAMG	5.424680e-02	1.197450e-04	2	true
1419          	GAMG	5.507870e-02	1.226080e-04	2	true
1420          	GAMG	5.564660e-02	1.247500e-04	2	true
1421          	GAMG	5.632470e-02	1.259850e-04	2	true
1422          	GAMG	5.707950e-02	1.284610e-04	2	true
1423          	GAMG	5.757550e-02	1.300140e-04	2	true
1424          	GAMG	5.744910e-02	1.360670e-04	2	true
1425          	GAMG	5.838280e-02	1.409120e-04	2	true
1426          	GAMG	5.841360e-02	1.408680e-04	2	true
1427          	GAMG	5.815620e-02	1.361210e-04	2	true
1428          	GAMG	5.908900e-02	1.338740e-04	2	true
1429          	GAMG	5.952350e-02	1.331220e-04	2	true
1430          	GAMG	6.083630e-02	1.366340e-04	2	true
1431          	GAMG	6.131670e-02	1.299760e-04	2	true
1432          	GAMG	6.170540e-02	1.372640e-04	2	true
1433          	GAMG	6.224090e-02	1.358270e-04	2	true
1434          	GAMG	6.241980e-02	1.339670e-04	2	true
1435          	GAMG	6.248960e-02	1.321680e-04	2	true
1436          	GAMG	6.252040e-02	1.332920e-04	2	true
1437          	GAMG	6.257260e-02	1.355210e-04	2	true
1438          	GAMG	6.192380e-02	1.280740e-04	2	true
1439          	GAMG	6.184060e-02	1.249840e-04	2	true
1440          	GAMG	6.073560e-02	1.282060e-04	2	true
1441          	GAMG	6.046250e-02	1.287940e-04	2	true
1442          	GAMG	6.033730e-02	1.254590e-04	2	true
1443          	GAMG	6.032560e-02	1.263840e-04	2	true
1444          	GAMG	6.009180e-02	1.261310e-04	2	true
1445          	GAMG	5.925910e-02	1.293100e-04	2	true
1446          	GAMG	5.922550e-02	1.295010e-04	2	true
1447          	GAMG	5.842760e-02	1.272060e-04	2	true
1448          	GAMG	5.713510e-02	1.281000e-04	2	true
1449          	GAMG	5.680010e-02	1.232110e-04	2	true
1450          	GAMG	5.634910e-02	1.239830e-04	2	true
1451          	GAMG	5.607800e-02	1.191280e-04	2	true
1452          	GAMG	5.646000e-02	1.202190e-04	2	true
1453          	GAMG	5.602260e-02	1.146950e-04	2	true
1454          	GAMG	5.568290e-02	1.165350e-04	2	true
1455          	GAMG	5.588380e-02	1.138960e-04	2	true
1456          	GAMG	5.554450e-02	1.090770e-04	2	true
1457          	GAMG	5.522230e-02	1.084310e-04	2	true
1458          	GAMG	5.512100e-02	1.109470e-04	2	true
1459          	GAMG	5.488030e-02	1.170860e-04	2	true
1460          	GAMG	5.431670e-02	1.193520e-04	2	true
1461          	GAMG	5.362170e-02	1.246880e-04	2	true
1462          	GAMG	5.417190e-02	1.183720e-04	2	true
1463          	GAMG	5.395800e-02	1.162540e-04	2	true
